CODE_GENDER;FLAG_OWN_CAR;FLAG_OWN_REALTY;CNT_CHILDREN;AMT_INCOME_TOTAL;NAME_INCOME_TYPE;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;DAYS_BIRTH;DAYS_EMPLOYED;FLAG_WORK_PHONE;FLAG_PHONE;FLAG_EMAIL;OCCUPATION_TYPE;CNT_FAM_MEMBERS;opentime;y
M;N;N; 1;  99000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-17876; -5239;0;0;0;Laborers; 2; -1;0
M;N;N; 1;  99000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-17876; -5239;0;0;0;Laborers; 2; -1;0
M;N;N; 1;  99000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-17876; -5239;0;0;0;Laborers; 2; -1;0
M;N;N; 1;  99000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-17876; -5239;0;0;0;Laborers; 2;-22;0
F;N;N; 0;  58500,0;Working;Secondary / secondary special;Married;House / apartment;-13769;  -582;0;1;0;Security staff; 2;-18;0
F;N;N; 0;  58500,0;Working;Secondary / secondary special;Married;House / apartment;-13769;  -582;0;1;0;Security staff; 2;-11;0
F;N;N; 0;  58500,0;Working;Secondary / secondary special;Married;House / apartment;-13769;  -582;0;1;0;Security staff; 2;-15;0
F;N;N; 0;  58500,0;Working;Secondary / secondary special;Married;House / apartment;-13769;  -582;0;1;0;Security staff; 2; -1;0
F;N;N; 0;  58500,0;Working;Secondary / secondary special;Married;House / apartment;-13769;  -582;0;1;0;Security staff; 2; -3;0
M;Y;Y; 2; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-10796; -2531;1;0;0;Laborers; 4;-52;0
M;Y;Y; 2; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-10796; -2531;1;0;0;Laborers; 4; -1;0
M;Y;Y; 2; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-10796; -2531;1;0;0;Laborers; 4;-11;0
M;Y;Y; 2; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-10796; -2531;1;0;0;Laborers; 4; -6;0
M;Y;Y; 2; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-10796; -2531;1;0;0;Laborers; 4;-27;0
M;Y;Y; 2; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-10796; -2531;1;0;0;Laborers; 4;-14;0
M;Y;Y; 2; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-10796; -2531;1;0;0;Laborers; 4;-27;0
M;Y;Y; 2; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-10796; -2531;1;0;0;Laborers; 4;-26;0
M;Y;Y; 2; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-10796; -2531;1;0;0;Laborers; 4;-52;0
M;Y;Y; 2; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-10796; -2531;1;0;0;Laborers; 4;-27;0
M;Y;Y; 2; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-10796; -2531;1;0;0;Laborers; 4;-54;0
M;Y;Y; 0; 247500,0;Working;Secondary / secondary special;Married;House / apartment;-14567; -7369;1;0;0;Laborers; 2;-39;0
M;Y;Y; 0; 247500,0;Working;Secondary / secondary special;Married;House / apartment;-14567; -7369;1;0;0;Laborers; 2;-41;0
M;Y;Y; 0; 247500,0;Working;Secondary / secondary special;Married;House / apartment;-14567; -7369;1;0;0;Laborers; 2;-56;0
M;Y;Y; 0; 247500,0;Working;Secondary / secondary special;Married;House / apartment;-14567; -7369;1;0;0;Laborers; 2;-47;0
M;Y;Y; 0; 247500,0;Working;Secondary / secondary special;Married;House / apartment;-14567; -7369;1;0;0;Laborers; 2;-24;0
M;Y;Y; 0; 247500,0;Working;Secondary / secondary special;Married;House / apartment;-14567; -7369;1;0;0;Laborers; 2;-12;0
M;Y;Y; 0; 247500,0;Working;Secondary / secondary special;Married;House / apartment;-14567; -7369;1;0;0;Laborers; 2;-55;0
M;Y;Y; 0; 247500,0;Working;Secondary / secondary special;Married;House / apartment;-14567; -7369;1;0;0;Laborers; 2;-20;0
M;Y;Y; 0; 247500,0;Working;Secondary / secondary special;Married;House / apartment;-14567; -7369;1;0;0;Laborers; 2;-40;0
M;Y;Y; 0; 247500,0;Working;Secondary / secondary special;Married;House / apartment;-14567; -7369;1;0;0;Laborers; 2; -3;0
F;N;Y; 0; 112500,0;Working;Secondary / secondary special;Married;With parents;-16047; -1405;0;0;0;Sales staff; 2; -9;0
F;N;Y; 0; 126000,0;Working;Secondary / secondary special;Separated;House / apartment;-21646; -1283;1;1;0;Cleaning staff; 1;-13;0
F;N;Y; 0; 126000,0;Working;Secondary / secondary special;Separated;House / apartment;-21646; -1283;1;1;0;Cleaning staff; 1;-41;0
F;N;Y; 0; 126000,0;Working;Secondary / secondary special;Separated;House / apartment;-21646; -1283;1;1;0;Cleaning staff; 1;-40;0
F;N;Y; 0; 126000,0;Working;Secondary / secondary special;Separated;House / apartment;-21646; -1283;1;1;0;Cleaning staff; 1; -5;0
F;N;Y; 0; 126000,0;Working;Secondary / secondary special;Separated;House / apartment;-21646; -1283;1;1;0;Cleaning staff; 1;-39;0
F;N;Y; 0; 126000,0;Working;Secondary / secondary special;Separated;House / apartment;-21646; -1283;1;1;0;Cleaning staff; 1;-24;0
F;N;Y; 0; 126000,0;Working;Secondary / secondary special;Separated;House / apartment;-21646; -1283;1;1;0;Cleaning staff; 1;-22;0
F;N;Y; 0; 126000,0;Working;Secondary / secondary special;Separated;House / apartment;-21646; -1283;1;1;0;Cleaning staff; 1; -4;0
F;N;Y; 0; 126000,0;Working;Secondary / secondary special;Separated;House / apartment;-21646; -1283;1;1;0;Cleaning staff; 1;-11;0
F;N;Y; 0; 126000,0;Working;Secondary / secondary special;Separated;House / apartment;-21646; -1283;1;1;0;Cleaning staff; 1;-18;0
F;N;Y; 0; 126000,0;Working;Secondary / secondary special;Separated;House / apartment;-21646; -1283;1;1;0;Cleaning staff; 1;-17;0
F;N;Y; 0; 126000,0;Working;Secondary / secondary special;Separated;House / apartment;-21646; -1283;1;1;0;Cleaning staff; 1;-21;0
F;N;Y; 0; 126000,0;Working;Secondary / secondary special;Separated;House / apartment;-21646; -1283;1;1;0;Cleaning staff; 1;-39;0
F;N;Y; 0; 126000,0;Working;Secondary / secondary special;Separated;House / apartment;-21646; -1283;1;1;0;Cleaning staff; 1;-29;0
F;N;Y; 0; 126000,0;Working;Secondary / secondary special;Separated;House / apartment;-21646; -1283;1;1;0;Cleaning staff; 1;-30;0
F;N;N; 1; 202500,0;Working;Secondary / secondary special;Married;House / apartment;-12047; -3443;0;0;0;Managers; 3;-38;0
F;N;N; 1; 202500,0;Working;Secondary / secondary special;Married;House / apartment;-12047; -3443;0;0;0;Managers; 3;-41;0
F;N;N; 1; 202500,0;Working;Secondary / secondary special;Married;House / apartment;-12047; -3443;0;0;0;Managers; 3;-42;0
F;N;N; 1; 202500,0;Working;Secondary / secondary special;Married;House / apartment;-12047; -3443;0;0;0;Managers; 3;-46;0
F;N;N; 1; 202500,0;Working;Secondary / secondary special;Married;House / apartment;-12047; -3443;0;0;0;Managers; 3; -5;0
F;N;N; 1; 202500,0;Working;Secondary / secondary special;Married;House / apartment;-12047; -3443;0;0;0;Managers; 3; -7;0
F;N;N; 1; 202500,0;Working;Secondary / secondary special;Married;House / apartment;-12047; -3443;0;0;0;Managers; 3; -9;0
F;N;N; 1; 202500,0;Working;Secondary / secondary special;Married;House / apartment;-12047; -3443;0;0;0;Managers; 3;-15;0
F;N;N; 1; 202500,0;Working;Secondary / secondary special;Married;House / apartment;-12047; -3443;0;0;0;Managers; 3;-19;0
F;N;N; 1; 202500,0;Working;Secondary / secondary special;Married;House / apartment;-12047; -3443;0;0;0;Managers; 3;-24;0
F;N;N; 1; 202500,0;Working;Secondary / secondary special;Married;House / apartment;-12047; -3443;0;0;0;Managers; 3;-28;0
F;N;N; 1; 202500,0;Working;Secondary / secondary special;Married;House / apartment;-12047; -3443;0;0;0;Managers; 3;-31;0
F;N;N; 1; 202500,0;Working;Secondary / secondary special;Married;House / apartment;-12047; -3443;0;0;0;Managers; 3;-15;0
M;Y;Y; 1; 270000,0;Working;Secondary / secondary special;Married;House / apartment;-12676;  -917;0;1;0;Drivers; 3;-37;0
M;Y;Y; 1; 270000,0;Working;Secondary / secondary special;Married;House / apartment;-12676;  -917;0;1;0;Drivers; 3;-14;0
F;N;N; 1; 157500,0;Working;Secondary / secondary special;Single / not married;Municipal apartment;-11194; -1160;0;0;0;Cleaning staff; 2;-34;0
F;N;N; 1; 157500,0;Working;Secondary / secondary special;Single / not married;Municipal apartment;-11194; -1160;0;0;0;Cleaning staff; 2;-17;0
F;N;Y; 1; 225000,0;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;-16505; -1862;0;1;1;Core staff; 3;-32;0
F;N;Y; 1; 225000,0;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;-16505; -1862;0;1;1;Core staff; 3;-39;0
F;N;Y; 1; 225000,0;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;-16505; -1862;0;1;1;Core staff; 3;-32;0
F;N;Y; 1; 225000,0;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;-16505; -1862;0;1;1;Core staff; 3;-29;0
F;N;Y; 1; 225000,0;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;-16505; -1862;0;1;1;Core staff; 3;-18;0
F;N;Y; 1; 225000,0;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;-16505; -1862;0;1;1;Core staff; 3; -5;0
F;N;Y; 1; 225000,0;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;-16505; -1862;0;1;1;Core staff; 3;-25;0
F;Y;N; 1; 108000,0;Working;Secondary / secondary special;Married;House / apartment;-15732;   -95;0;0;1;Sales staff; 3;-22;0
F;Y;N; 1; 108000,0;Working;Secondary / secondary special;Married;House / apartment;-15732;   -95;0;0;1;Sales staff; 3;-29;0
F;N;Y; 0; 157500,0;Working;Higher education;Married;House / apartment;-10662; -1556;0;0;0;Sales staff; 2; -6;0
F;N;Y; 0; 157500,0;Working;Higher education;Married;House / apartment;-10662; -1556;0;0;0;Sales staff; 2;-41;0
M;N;Y; 0;  67500,0;Working;Secondary / secondary special;Single / not married;House / apartment;-17136; -1678;0;0;0;Laborers; 1; -4;0
M;N;Y; 0;  67500,0;Working;Secondary / secondary special;Single / not married;House / apartment;-17136; -1678;0;0;0;Laborers; 1; -3;0
M;N;N; 0; 225000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-13336; -1436;0;0;0;Low-skill Laborers; 2;-36;0
M;N;N; 0; 225000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-13336; -1436;0;0;0;Low-skill Laborers; 2;-42;0
M;N;N; 0; 225000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-13336; -1436;0;0;0;Low-skill Laborers; 2;-39;0
M;N;N; 0; 225000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-13336; -1436;0;0;0;Low-skill Laborers; 2;-27;0
M;N;N; 0; 225000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-13336; -1436;0;0;0;Low-skill Laborers; 2;-18;0
M;N;N; 0; 225000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-13336; -1436;0;0;0;Low-skill Laborers; 2;-30;0
M;N;N; 0; 225000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-13336; -1436;0;0;0;Low-skill Laborers; 2;-27;0
M;N;N; 0; 225000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-13336; -1436;0;0;0;Low-skill Laborers; 2;-24;0
M;N;Y; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-20064; -3627;0;0;0;Managers; 2;-50;0
M;Y;N; 0; 157500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-19170; -4965;0;0;0;Laborers; 2;-10;0
M;Y;N; 0; 157500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-19170; -4965;0;0;0;Laborers; 2;-11;0
M;Y;N; 0; 157500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-19170; -4965;0;0;0;Laborers; 2;-16;0
M;Y;N; 0; 157500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-19170; -4965;0;0;0;Laborers; 2;-17;0
M;Y;N; 0; 157500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-19170; -4965;0;0;0;Laborers; 2;-47;0
M;Y;N; 0; 157500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-19170; -4965;0;0;0;Laborers; 2;-58;0
F;Y;Y; 0; 360000,0;State servant;Higher education;Married;House / apartment;-14498; -6123;0;0;1;Core staff; 2;-29;0
F;Y;Y; 0; 360000,0;State servant;Higher education;Married;House / apartment;-14498; -6123;0;0;1;Core staff; 2;-17;0
F;Y;Y; 0; 360000,0;State servant;Higher education;Married;House / apartment;-14498; -6123;0;0;1;Core staff; 2;-37;0
F;Y;Y; 0; 360000,0;State servant;Higher education;Married;House / apartment;-14498; -6123;0;0;1;Core staff; 2;-29;0
F;Y;Y; 0; 360000,0;State servant;Higher education;Married;House / apartment;-14498; -6123;0;0;1;Core staff; 2;-29;0
F;Y;Y; 0; 360000,0;State servant;Higher education;Married;House / apartment;-14498; -6123;0;0;1;Core staff; 2; -7;0
F;N;Y; 0; 202500,0;Working;Secondary / secondary special;Widow;House / apartment;-18640; -1100;0;0;0;Sales staff; 1; -1;0
F;N;Y; 0; 202500,0;Working;Secondary / secondary special;Widow;House / apartment;-18640; -1100;0;0;0;Sales staff; 1;-22;0
F;N;Y; 0; 202500,0;Working;Secondary / secondary special;Widow;House / apartment;-18640; -1100;0;0;0;Sales staff; 1;-42;0
M;Y;Y; 3; 450000,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-17296; -3078;0;0;1;Managers; 5;-20;0
M;Y;Y; 3; 450000,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-17296; -3078;0;0;1;Managers; 5;-22;0
M;Y;Y; 3; 450000,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-17296; -3078;0;0;1;Managers; 5; -3;0
M;Y;Y; 3; 450000,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-17296; -3078;0;0;1;Managers; 5;-32;0
M;Y;Y; 3; 450000,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-17296; -3078;0;0;1;Managers; 5; -7;0
M;N;N; 0; 135000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -9167;  -947;0;0;0;Cooking staff; 1; -4;0
M;N;N; 0; 135000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -9167;  -947;0;0;0;Cooking staff; 1; -6;0
M;N;N; 0; 135000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -9167;  -947;0;0;0;Cooking staff; 1; -7;0
M;N;N; 0; 135000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -9167;  -947;0;0;0;Cooking staff; 1; -2;0
M;N;N; 0; 135000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -9167;  -947;0;0;0;Cooking staff; 1; -7;0
M;N;N; 0; 135000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -9167;  -947;0;0;0;Cooking staff; 1;-12;0
M;N;N; 0; 135000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -9167;  -947;0;0;0;Cooking staff; 1;-13;0
M;N;N; 0; 135000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -9167;  -947;0;0;0;Cooking staff; 1;-29;0
M;Y;Y; 2;  67500,0;Working;Secondary / secondary special;Married;House / apartment;-13243;  -644;0;0;0;Laborers; 4;-54;0
M;N;Y; 0;  90000,0;Working;Secondary / secondary special;Married;House / apartment;-22009;-11083;0;0;0;Laborers; 2;-37;0
M;N;Y; 0;  90000,0;Working;Secondary / secondary special;Married;House / apartment;-22009;-11083;0;0;0;Laborers; 2;-17;0
M;N;Y; 0;  90000,0;Working;Secondary / secondary special;Married;House / apartment;-22009;-11083;0;0;0;Laborers; 2;-26;0
M;Y;Y; 0; 225000,0;Working;Incomplete higher;Married;House / apartment;-12048; -1587;0;0;0;Laborers; 2;-18;0
M;Y;Y; 0; 225000,0;Working;Incomplete higher;Married;House / apartment;-12048; -1587;0;0;0;Laborers; 2;-46;0
M;Y;Y; 0; 225000,0;Working;Incomplete higher;Married;House / apartment;-12048; -1587;0;0;0;Laborers; 2;-35;0
M;Y;Y; 0; 225000,0;Working;Incomplete higher;Married;House / apartment;-12048; -1587;0;0;0;Laborers; 2;-40;0
M;Y;Y; 0; 225000,0;Working;Incomplete higher;Married;House / apartment;-12048; -1587;0;0;0;Laborers; 2; -9;0
M;Y;Y; 0; 225000,0;Working;Incomplete higher;Married;House / apartment;-12048; -1587;0;0;0;Laborers; 2;-27;0
F;N;Y; 0; 126000,0;Working;Higher education;Married;House / apartment;-10075;  -460;0;1;1;Core staff; 2;-29;0
F;N;Y; 0; 126000,0;Working;Higher education;Married;House / apartment;-10075;  -460;0;1;1;Core staff; 2;-45;0
F;N;Y; 0; 126000,0;Working;Higher education;Married;House / apartment;-10075;  -460;0;1;1;Core staff; 2;-34;0
F;N;Y; 0; 126000,0;Working;Higher education;Married;House / apartment;-10075;  -460;0;1;1;Core staff; 2;-12;0
F;N;Y; 0; 126000,0;Working;Higher education;Married;House / apartment;-10075;  -460;0;1;1;Core staff; 2;-38;0
F;N;Y; 0; 126000,0;Working;Higher education;Married;House / apartment;-10075;  -460;0;1;1;Core staff; 2;-20;0
F;N;Y; 0; 126000,0;Working;Higher education;Married;House / apartment;-10075;  -460;0;1;1;Core staff; 2;-41;0
F;N;Y; 0; 126000,0;Working;Higher education;Married;House / apartment;-10075;  -460;0;1;1;Core staff; 2;-32;0
F;N;Y; 0; 126000,0;Working;Higher education;Married;House / apartment;-10075;  -460;0;1;1;Core staff; 2;-13;0
F;N;Y; 0; 126000,0;Working;Higher education;Married;House / apartment;-10075;  -460;0;1;1;Core staff; 2;-41;0
F;N;Y; 0; 126000,0;Working;Higher education;Married;House / apartment;-10075;  -460;0;1;1;Core staff; 2;-45;0
F;N;Y; 0; 126000,0;Working;Higher education;Married;House / apartment;-10075;  -460;0;1;1;Core staff; 2;-35;0
M;N;Y; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-12955;  -917;0;0;0;Laborers; 2;-35;0
M;N;Y; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-12955;  -917;0;0;0;Laborers; 2;-46;0
F;N;Y; 1; 157500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-16356; -1648;0;0;0;Sales staff; 3; -4;0
M;N;N; 1; 225000,0;Working;Higher education;Married;House / apartment;-13747; -6273;0;0;0;Core staff; 3;-18;0
M;N;N; 1; 225000,0;Working;Higher education;Married;House / apartment;-13747; -6273;0;0;0;Core staff; 3;-42;0
M;N;N; 1; 225000,0;Working;Higher education;Married;House / apartment;-13747; -6273;0;0;0;Core staff; 3;-24;0
M;N;N; 1; 225000,0;Working;Higher education;Married;House / apartment;-13747; -6273;0;0;0;Core staff; 3; -9;0
M;N;N; 1; 225000,0;Working;Higher education;Married;House / apartment;-13747; -6273;0;0;0;Core staff; 3;-42;0
M;N;N; 1; 225000,0;Working;Higher education;Married;House / apartment;-13747; -6273;0;0;0;Core staff; 3;-54;0
F;N;Y; 0;  69372,0;Working;Secondary / secondary special;Married;House / apartment;-15887;  -217;1;1;0;Laborers; 2;-35;0
F;N;Y; 0;  69372,0;Working;Secondary / secondary special;Married;House / apartment;-15887;  -217;1;1;0;Laborers; 2;-28;0
F;N;Y; 0;  69372,0;Working;Secondary / secondary special;Married;House / apartment;-15887;  -217;1;1;0;Laborers; 2;-15;0
F;N;Y; 0;  69372,0;Working;Secondary / secondary special;Married;House / apartment;-15887;  -217;1;1;0;Laborers; 2;-40;0
F;N;Y; 0;  69372,0;Working;Secondary / secondary special;Married;House / apartment;-15887;  -217;1;1;0;Laborers; 2;-22;0
M;Y;Y; 0; 270000,0;Commercial associate;Higher education;Married;House / apartment;-21244; -1770;0;0;0;Managers; 2;-23;0
M;Y;Y; 0; 270000,0;Commercial associate;Higher education;Married;House / apartment;-21244; -1770;0;0;0;Managers; 2;-18;0
F;N;Y; 0; 112500,0;Working;Secondary / secondary special;Married;House / apartment;-18575; -4113;0;0;0;Accountants; 2;-14;0
